,Episode,Date,Review
1383,21,2020-10-14 09:34,한명호 왜자꾸 살려줘
1384,21,2020-10-14 09:34,주인공 사일러스였네
1385,21,2020-10-14 09:34,부러진 직검 생각나네
1386,21,2020-10-14 09:34,쓰읍 촉수물    
1387,21,2020-10-14 09:33,한명호는 그냥 슥 삭 해주시지   
1388,21,2020-10-14 09:33,잘보고 갑니다 
1389,21,2020-10-14 09:29,책을많이 읽으면된다라   난 그럼 과거로가서 이순신장군 라인타면 되는건가    
1390,21,2020-10-14 09:28,도깨비  성좌 심지어 악마까지 독자들이 모른다는 것을 전제하는데 그럼 성좌들도 독자들이 그대로 당하고 죽는거를 즐긴다는 거야  어떻게 이기는지가 보고싶으니까 들어오는건데 맹무지 사람들 데려다놓고 괴롭히는거 자체는 애바 
1391,21,2020-10-14 09:28,난 늑대 이름 까먹음  너무 일찍죽은게 아쉽다타고 다녔으면 했다  간지나게   물론 페라르기니가 더 간지는 난다
1392,21,2020-10-14 09:27,엄마 저 책 사주세요 뭔가 책을 많이 읽어야 할거 같아요
1393,21,2020-10-14 09:26,아니 다들 왜 도깨비 얘기를안하는거야 너무귀엽자너 
1394,21,2020-10-14 09:26,본격 독서 장려 웹툰
1395,21,2020-10-14 09:25,아니 그러면 대충 한국판 으로 치면  이미 한국판이지만   내 알을 낳아도  이런건가
1396,21,2020-10-14 09:23,으아앙 독자야앙 보고싶었엉
1397,21,2020-10-14 09:20,촉수물   
1398,21,2020-10-14 09:18,사랑해요
1399,21,2020-10-14 09:15,독자야 멋있어       사랑해애      마지막에 돌아보는 거    하 미치겠다 소설 볼때 느낀 기분이 그대로 느껴져    
1400,21,2020-10-14 09:15,연출 미쳣다 미쳣어         와                     이건 어째 소설이고 웹툰이고 다 레전드네         
1401,21,2020-10-14 09:12,독서왕 김독자
1402,21,2020-10-14 09:11,협박당하는거 완전 귀엽네
1403,21,2020-10-14 09:10,판타지 읽어놓고 책많이 읽으라고 훈수두네    
1404,21,2020-10-14 09:10,독자야 넌다 계확이 있구나
1405,21,2020-10-14 09:09,이제 임자가 생겨버려서 다시는 유상아에게 집적거리지 않았다고 한다
1406,21,2020-10-14 09:08,책갈피 촤라라라라라 왜이렇게 귀엽지    
1407,21,2020-10-14 09:06,2세 계획 없으시죠      
1408,21,2020-10-14 09:04,책 많이 읽으면 된다    메모    
1409,21,2020-10-14 09:04,오늘부터 책을 읽어야징헤헷 나도 그러면 헤헷
1410,21,2020-10-14 09:03,간지
1411,21,2020-10-14 09:02,밑밑밑밑댓님 멸살법은 소설인데요
1412,21,2020-10-14 09:01,저 얼굴이 어떻게 못생긴 얼굴이죠 작가님     
1413,21,2020-10-14 09:00,난 왜 갑자기 레바형 생각이나지 
1414,21,2020-10-14 08:59,책 속 주인공을 존경하던 웹툰 속 주인공을 보는 우리는 누굴까  
1415,21,2020-10-14 08:59,참고 책이 아닌 웹툰입니다 
1416,21,2020-10-14 08:58,우리 비형 언제 나옴 
1417,21,2020-10-14 08:56,웹툰으로 보니까 진짜 기분 묘하다         그치만 연출 넘  좋아        
1418,21,2020-10-14 08:56,촉수 블러처리하니까 무슨 개구리입같네  개구리 왕눈이 투투냐    
1419,21,2020-10-14 08:55,               블러처리 베댓보고 터졌는데 알고보니 나는 한명오 두꺼비 같다고 생각하고 있었닼      
1420,21,2020-10-14 08:53,김독자가 이렇게 잘생겼을리없어   
1421,21,2020-10-14 08:52,독자 능력 개사기네   물론 책을 많이 읽어서 저런거지만 
1422,21,2020-10-14 08:52,백청강기 구현 기대되었는데  그림으로 구현이 아주 만졳럽네요   체고 조넘  쿠키로 보답하자 
1423,21,2020-10-14 08:51,독자가 보던만화에 독자가 들어가 만화에나오는 상황을겪고있는 독자를 독자가 보고있다
1424,21,2020-10-14 08:50,    촉수물
1425,21,2020-10-14 08:50,넵  책 많이 읽겠습니다  
1426,21,2020-10-14 08:50,여러분 책을 많이 읽어야 합니다
1427,21,2020-10-14 08:49,이때부터 엄마 떡밥이 있었네   
1428,21,2020-10-14 08:48,교과서 위주로 공부했어랑 뭐가달라  
1429,21,2020-10-14 08:47,마지막을 보고 무덤에 누운 사람입니다   20201014 예소윤  여기에 파묻히다
1430,21,2020-10-14 08:46,책책책 책을 읽읍시다 
1431,21,2020-10-14 08:44,우리 책 많이 읽자           
1432,21,2020-10-14 08:44,하지만 난 검사가 아니라 독자니까 할때 자기 이름 말하는지 알고 오글거렷네
1433,21,2020-10-14 08:43,베댓 왜 숲속의 담 애기밖에 없는뎈  
1434,21,2020-10-14 08:43,   오   저 뻔뻔함   
1435,21,2020-10-14 08:43,블러 뺐어      
1436,21,2020-10-14 08:42,멸살법 설정충인가보네            
1437,21,2020-10-14 08:40,아아    개잘생격네 독자
1438,21,2020-10-14 08:40,진지하게 보다가 촤라라라라라랑 2세계획에서 터졌넼    
1439,21,2020-10-14 08:39,진짜 저번 독자도 그렇고    한명오 저게 뭐야     작가님 노리신듯         
1440,21,2020-10-14 08:38,나 지금부터 책만 읽으러갑니다 아 맞다 코로나땜에 도서관문안열었지 헿그럼 나중에 읽지뭐  
1441,21,2020-10-14 08:35,어멋 책을 만 이 일그라니   
1442,21,2020-10-14 08:33,또 진지충들 많네    삼국지랑 비교를하냐 이제는 하다하다 애초에 판타지물이고 소설이다 그냥봐라 흐음은 무슨   
1443,21,2020-10-14 08:32,바람의 칼날    
1444,21,2020-10-14 08:31,삼국지를 많이 그리고 정확히 알아도   글쎄  내가 가면 스토리가 바뀌어서 책략가도 안될테고 무력가  흐음   관우 장비 여포 마초 하후돈 여몽등등있는 그 시대에  
1445,21,2020-10-14 08:31,으으  진짜 진짜로 개사랑해 독자는 독자의 방식대로 싸운대     
1446,21,2020-10-14 08:31,정답 책만 읽으면 무기연마가 가능하다
1447,21,2020-10-14 08:31,책이 답이다 
1448,21,2020-10-14 08:28,나도 나중에 웹툰 많이 읽어서 저런 상황이 올때 다 기억할꺼야  히히히힣     
1449,21,2020-10-14 08:27,오빠 오늘부터 책 읽을게 엄마랑 같은 소리는 말아줘
1450,21,2020-10-14 08:27,마지막에 평소에 책을 많이 읽으면 돼 명언 터트렸다
1451,21,2020-10-14 08:26,오늘의 교훈  책을 많이 읽자
1452,21,2020-10-14 08:26,한명오 벌써 잉태 되어 잌 다
1453,21,2020-10-14 08:26,    촉수물이였군        
1454,21,2020-10-14 08:25,    우   웃
1455,21,2020-10-14 08:24, 판타지 미노소프트 부장이던 내가 마왕의 엄마     
1456,21,2020-10-14 08:24,한명오 살릴 필요가 있나 
1457,21,2020-10-14 08:23,원작을 다 읽고 여기 댓글 읽으면 나중에 어떻게들 반응할까 상상하면 너무 짜릿함
1458,21,2020-10-14 08:23,이런식의 촉수물을 원한게 아니었어요
1459,21,2020-10-14 08:23,도깨비재 안착해바보들아
1460,21,2020-10-14 08:21,도깨비들은 죄다 츤데레냐
1461,21,2020-10-14 08:21,책 읽으러는걸 이렇게 표현하다니   당신은
1462,21,2020-10-14 08:19,전개 빠르네    고인물 같았으면 무기 사는데 한화 전투하는데 두화 총 3화는 걸렸을텐데
1463,21,2020-10-14 08:18,설명충일 이유가 있어요   아 빨리 사람들이 그 이유를 알아줬으면 좋겠다   
1464,21,2020-10-14 08:17,    딥쓰         
1465,21,2020-10-14 08:16,너넨 모르겠지 한명어 배속에 누가있는지 크크 루삥뽕
1466,21,2020-10-14 08:16,아 내눈 촉수가 입에 우웩 
1467,21,2020-10-14 08:15,아     독자 잘생겼다    근데 저런 세부정보가 있으니 멸살법이 망한거 겠지     
1468,21,2020-10-14 08:14,아니 근데    이거 그 작가가 만들어 준 거 아님     유일한 독자한테 왜 이런 걸 선물 해 주는뎈    
1469,21,2020-10-14 08:14,이래서 책많이읽으라는거구나
1470,21,2020-10-14 08:14,          촉수에 블러처리하셨던거냐고욬                 겁나 야했겟넼 큐큐큐 큐큨큐큐큐 
1471,21,2020-10-14 08:13,3천
1472,21,2020-10-14 08:11,아닌데   한명오씨는 괴물이 아니라 예쁜딸을 낳을텐데   
1473,21,2020-10-14 08:11,촉수에 블러처리             
1474,21,2020-10-14 08:11,책읽으러 간다
1475,21,2020-10-14 08:10,여러분 독서 합시다
1476,21,2020-10-14 08:10,     한명오 꼴좋게도 당했네       
1477,21,2020-10-14 08:09,배댓들 전독시 안읽은 것처럼이야기하는데 이때를기다렸다하고 모르는척하고 작정하면서 쓴는것같은뎈     
1478,21,2020-10-14 08:09,   
1479,21,2020-10-14 08:08,       블러처리 되었으면 오히려 엄청 야했을듯   
1480,21,2020-10-14 08:07,독서합시다 여러분
1481,21,2020-10-14 08:07,전래 개소린데 얼굴이 개연성이다   
1482,21,2020-10-14 08:07,    믿음이 가는군
1483,21,2020-10-14 08:07,다시생각해보니 소설이   설명충인게 이유가있네
1484,21,2020-10-14 08:06,나도 책 많이 읽는데    배에 살만 붙고   
1485,21,2020-10-14 08:06,책을 많이 읽으라고 매우 교육적인 만화다
1486,21,2020-10-14 08:04,몬스터 해골바가지처럼 생겼네  소설읽을때 괴수형 몬스터 생각하고있었는데
1487,21,2020-10-14 08:03,독서권장 캠패인만화인가  
1488,21,2020-10-14 08:02,찢어버렸다   
1489,21,2020-10-14 08:02,5252  믿고있었다구      
1490,21,2020-10-14 08:02,와 진짜 미쳤다   
1491,21,2020-10-14 07:58,그 책만
1492,21,2020-10-14 07:57,앞으로 책 많이 읽겠습니다
1493,21,2020-10-14 07:57,와   부러진 신념 막 나온시점에 이 퀄리티면 앞으로는    아    어떻게 기다리라고     
1494,21,2020-10-14 07:56,소설보고 웹툰볼수록    모든장면이 소름이야     
1495,21,2020-10-14 07:54,비류 김진우인가 말 더듬는것보소
1496,21,2020-10-14 07:54,그럼 저도 책을 많이 읽겠습니다
1497,21,2020-10-14 07:54,와   바로 도서관 가겠습니다
1498,21,2020-10-14 07:54,아 독자형 나 죽어
1499,21,2020-10-14 07:53,개멋있어 나 이제 책사러 간다
1500,21,2020-10-14 07:53,근데 책읽은거 어케 다 기억하누 
1501,21,2020-10-14 07:52,와 진짜 이 만화 역대급이다
1502,21,2020-10-14 07:51,리븐이네
1503,21,2020-10-14 07:49,빛이여      
1504,21,2020-10-14 07:49,도깨비한테 보관함에 있는거 꺼내달라고 할때 왤케 웃기냐      표정      디테일 살아있네     
1505,21,2020-10-14 07:46,지금 바로 도서관 간다
1506,21,2020-10-14 07:46,오우 독자씨   개멋잇어   
1507,21,2020-10-14 07:46,소설로 보세여 더 존잼
1508,21,2020-10-14 07:45,국영수 위주로   
1509,21,2020-10-14 07:45,가을은 독서의 계절  독자님이 말합니 
1510,21,2020-10-14 07:44,음    왜 살짝 찔렸지
1511,21,2020-10-14 07:44,진짜 작화수준 실화냐  가슴이 웅장해진다   전투씬 감동란 그 자체   
1512,21,2020-10-14 07:44,촉수물은 못참지     
1513,21,2020-10-14 07:43,야   너 그것만 읽고 지낸거 아니야 
1514,21,2020-10-14 07:41,소설로 봤는데 웹툰으로 보니까 또 느낌이 다르네
1515,21,2020-10-14 07:38,다음화에 부러지지않는 신념 나올듯
1516,21,2020-10-14 07:37,미친              독자 너무 멋있다              웹툰 연출 진짜 잘했다      댜박퓨              으허아르어헝     
1517,21,2020-10-14 07:35,촉수물    
1518,21,2020-10-14 07:32,책갈피스킬 연출 개좋다 진짜
1519,21,2020-10-14 07:32,그건 책이아니라 그냥 소솔이자나욬  
1520,21,2020-10-14 07:32,     책을 많이 읽으라니      너무 웃긴거 아니야    
1521,21,2020-10-14 07:27,퀄리티미쳐   
1522,21,2020-10-14 07:27,아 부러진 신념 장검이었어  단검인줄 알고 있었네
1523,21,2020-10-14 07:26,왜 자꾸 하스터로 보일까
1524,21,2020-10-14 07:26,개잼있네         아
1525,21,2020-10-14 07:25,아    공부하러 간다
1526,21,2020-10-14 07:24,책이라면 상아씨가 더 많이 읽었을것 같은데       
1527,21,2020-10-14 07:24,책을 어떠케 읽은거야          난 주인공 이름도 까먹는데      
1528,21,2020-10-14 07:23, 
1529,21,2020-10-14 07:22,설명충웹툰   
1530,21,2020-10-14 07:20,개쩐당
1531,21,2020-10-14 07:19,저게 그 유명한 촉수물    
1532,21,2020-10-14 07:15,촤라라라      
1533,21,2020-10-14 07:15,준나잼
1534,21,2020-10-14 07:13,이래서 3000편이었구나   설정충 설명충의 환상의 콜라보   
1535,21,2020-10-14 07:12,하 멋졍 어메이징
1536,21,2020-10-14 07:10,멸살법 저러니까 아무도 안읽지 저런 설명충책을 누가 읽어
1537,21,2020-10-14 07:08, 정말     어떻게 책갈피스킬을 이렇게 멋지게 그려 
1538,21,2020-10-14 07:08,좋은스토리에 좋은그림체가 만나니 아주 좋구만
1539,21,2020-10-14 07:07,한명오 딥쓰롯        
1540,21,2020-10-14 07:06,야   부러진 신념   저렇게 생긴거였어 
1541,21,2020-10-14 07:04,오타쿠에게 촉수란
1542,21,2020-10-14 06:59,와 간지
1543,21,2020-10-14 06:59,  
1544,21,2020-10-14 06:57,형나주거  
1545,21,2020-10-14 06:45,웹소설이잖앜  
1546,21,2020-10-14 06:31,여러분 독서는 마음의 양식입니다 
1547,21,2020-10-14 06:25,상태창이랑 글씨가 장면 그림에 비해 너무 큰 게 아쉬움    중요하긴 하지만 그래도 커   
1548,21,2020-10-14 06:23,독서 권장 만화      
1549,21,2020-10-14 06:22,독자도 은근 개그욕심 있는듯
1550,21,2020-10-14 06:17,입에 쌌네
1551,21,2020-10-14 06:12,유상아 고백받았다고 착각하는거 아니야 
1552,21,2020-10-14 06:07,작화 레전드       
1553,21,2020-10-14 06:03,아니 진짜 게임도 아니고 웹소설에 악마종 공격 패턴 하나하나 세밀하게 쓰니까 3000편이 넘지    독자 어떻게 읽었냐 진짜
1554,21,2020-10-14 05:59,오늘의 교훈 평소에 책을 읽으면  멸망한 세계에서 살아남을 수 있다
1555,21,2020-10-14 05:37,미친 와 존나 재밌어
1556,21,2020-10-14 05:29,본격 독서 권장 등장인물이네이름마저 설득력있게 김독자라니     
1557,21,2020-10-14 05:04,블러처리 나도 보고싶다  
1558,21,2020-10-14 05:03,근데 더 신기한건 지금 일어나는 저부분은 멸살법 초반일텐데 아무리 책갈피 어쩌고 하는 스킬 썼다고 해도 그 이전에 공략법을 세세하게 다 기억하는게 엄청 대단하다
1559,21,2020-10-14 04:49,오늘의 교훈   책을 많이 읽자     
1560,21,2020-10-14 04:37,책갈피 스킬 연출 진짜 볼때마다 가슴이 웅장해진다    
1561,21,2020-10-14 04:35,촉수 블러처리됐었단말 보고 개터짐 어떤 블러는 안하는게 더 낫습니다
1562,21,2020-10-14 04:27,           아니 전체 연령가에 촉수플이라뇨    
1563,21,2020-10-14 04:24,책 열심히 읽어야 되겠네    
1564,21,2020-10-14 04:21,멸살법 왜 독자가 김독자뿐이었는지 드러나고있엌     극한의 설명충이었나봐
1565,21,2020-10-14 04:21,책갈피 스킬 뭔지 아직 좀 헷갈린다
1566,21,2020-10-14 04:21,사서 준비중인데 네 책많이 읽는다고 다 저런건 아닙니다 
1567,21,2020-10-14 03:58,작가님 개쩔어요  
1568,21,2020-10-14 03:54,원래 웹소설은 커녕 소설을 아에 안보는데 전독시만 유일하게 오래 붙잡고 본거같습니다  인기 많은데에는 이유가 있더라구요   소설 보신분들은 다 그렇게 생각하실겁니다  
1569,21,2020-10-14 03:53,헛점투성이라고 하는데 죄송하지만 아님   스킬이랑 무기 산거는 이번상황대비해서 산거 아닙니다  소설 반 넘게 봐서 그런데 제발 그냥 매 화 재밌게 봐주세요    보다보면 나중에 떡밥회수도 금방금방 하고 쌓여가지고 전율 쫙돕니다   그정도로 재밌어요   믿고 봐주세요
1570,21,2020-10-14 03:52,그래도 입으로 꿀떡꿀떡 넣어서   다행  배뚫어서 알넣는 옆동네 벌레알을 갖는것보단 낫다고 생각합니다   한명오부장님 힘내세요     
1571,21,2020-10-14 03:49,와 책갈피를 이렇게 연출하네   진짜 후반 기대된다
1572,21,2020-10-14 03:48,이거구나 원작가가   에 너무 미쳐 똥꼬 코인만 탔다던 그 작품
1573,21,2020-10-14 03:45,느낌표  책책책 책을 읽읍시다
1574,21,2020-10-14 03:45,재밌냐이게  개오글거리네
1575,21,2020-10-14 03:35,지금 다시 보니까 조낸 헛점투성이네   원래 보물 그냥 빼올생각인데 저 당시에 백청강기랑 부러진 신념 준비한것도 웃기고 포인트나 경매가 초반이랑 조낸 아까운건대   여튼 처음 나왔을때는 센세이션 했지만 역시 시간지나니 앞으로 나올 전개도 그렇고 아쉬운 부분이 많네   레게노급 작품은 아니고 그 밑에 급은 될듯
